-33.6625182,-70.9249706,Metropolitana,13,Talagante,13601,81838,-,5,6,11,14,18,21,25.7
-33.0838906,-70.92798429999999,Metropolitana,13,Tiltil,13303,21477,-,-,-,-,4,4,4,18.6
-33.3905211,-70.57241239999999,Metropolitana,13,Vitacura,13132,96774,83,90,100,114,114,119,127,131.2
-34.7255387,-71.2725925,Del Libertador General Bernardo OHiggins,06,Chepica,06302,15925,-,-,-,-,-,-,-,0.0
-34.70924,-71.04127129999999,Del Libertador General Bernardo OHiggins,06,Chimbarongo,06303,37696,-,-,-,-,-,-,2,5.3
-34.0370319,-70.67286410000001,Del Libertador General Bernardo OHiggins,06,Codegua,06102,14096,-,-,-,-,-,-,-,0.0
-34.2661579,-70.9593417,Del Libertador General Bernardo OHiggins,06,Coinco,06103,7831,-,-,-,-,-,-,-,0.0
-34.2877978,-71.0855512,Del Libertador General Bernardo OHiggins,06,Coltauco,06104,21263,-,-,-,-,-,-,-,0.0
-34.228986,-70.95792879999999,Del Libertador General Bernardo OHiggins,06,Donihue,06105,22700,-,-,-,-,-,-,-,0.0
-34.0666916,-70.7325646,Del Libertador General Bernardo OHiggins,06,Graneros,06106,36504,-,-,-,-,-,-,-,0.0
-34.2062803,-71.65482759999999,Del Libertador General Bernardo OHiggins,06,La Estrella,06202,3114,-,-,-,-,-,-,-,0.0
-34.2932184,-71.3126292,Del Libertador General Bernardo OHiggins,06,Las Cabras,06107,26749,-,-,-,-,-,-,-,0.0
-34.117272,-71.72517599999999,Del Libertador General Bernardo OHiggins,06,Litueche,06203,6765,-,-,-,-,-,-,-,0.0
-34.7284166,-71.6458243,Del Libertador General Bernardo OHiggins,06,Lolol,06304,7289,-,-,-,-,-,-,-,0.0
-34.179452,-70.6565151,Del Libertador General Bernardo OHiggins,06,Machali,06108,59913,-,6,7,8,8,8,8,13.4
-34.4421464,-70.9443947,Del Libertador General Bernardo OHiggins,06,Malloa,06109,14163,-,-,-,-,-,-,-,0.0
-34.3984467,-71.6215715,Del Libertador General Bernardo OHiggins,06,Marchihue,06204,7632,-,-,-,-,-,-,-,0.0
-33.9780168,-70.7042142,Del Libertador General Bernardo OHiggins,06,Mostazal,06110,27462,-,-,-,-,-,-,-,0.0
-34.65233240000001,-71.1909865,Del Libertador General Bernardo OHiggins,06,Nancagua,06305,19141,-,-,-,-,-,-,-,0.0
-33.9578544,-71.8276425,Del Libertador General Bernardo OHiggins,06,Navidad,06205,6904,-,-,-,-,-,-,-,0.0
-34.233,-70.883,Del Libertador General Bernardo OHiggins,06,Olivar,06111,14624,-,-,-,-,-,-,6,41.0
-34.57742229999999,-71.380135,Del Libertador General Bernardo OHiggins,06,Palmilla,06306,13299,-,-,-,-,-,-,-,0.0
-34.6519651,-71.90014479999999,Del Libertador General Bernardo OHiggins,06,Paredones,06206,6349,-,-,-,-,-,-,-,0.0
-34.4772681,-71.487259,Del Libertador General Bernardo OHiggins,06,Peralillo,06307,11848,-,-,-,-,-,-,-,0.0
-34.3963392,-71.1700793,Del Libertador General Bernardo OHiggins,06,Peumo,06112,14952,-,-,-,-,-,-,1,6.7
-34.3573785,-71.2872596,Del Libertador General Bernardo OHiggins,06,Pichidegua,06113,20743,-,-,-,-,-,-,-,0.0
-34.385719,-72.0168896,Del Libertador General Bernardo OHiggins,06,Pichilemu,06201,17882,-,-,-,-,-,-,-,0.0
-34.6337953,-71.1108273,Del Libertador General Bernardo OHiggins,06,Placilla,06308,9164,-,-,-,-,-,-,1,10.9
-34.6026565,-71.6552933,Del Libertador General Bernardo OHiggins,06,Pumanque,06309,3531,-,-,-,-,-,-,-,0.0
-34.3554003,-70.97046809999999,Del Libertador General Bernardo OHiggins,06,Quinta de Tilcoco,06114,13877,-,-,-,-,-,-,3,21.6
-34.17013240000001,-70.7406259,Del Libertador General Bernardo OHiggins,06,Rancagua,06101,265211,7,7,9,15,15,15,15,5.7
-34.4053144,-70.86073309999999,Del Libertador General Bernardo OHiggins,06,Rengo,06115,63710,-,-,-,-,-,-,1,1.6
-34.2883749,-70.815833,Del Libertador General Bernardo OHiggins,06,Requinoa,06116,30371,-,-,-,-,-,-,1,3.3
